comp.no,outcome.no,method,sm,model,common,random,outclab,k,event.e.pooled,n.e.pooled,event.c.pooled,n.c.pooled,TE.pooled,lower.pooled,upper.pooled,level.ma,weight.pooled,Z.pooled,pval.TE.pooled,cd,cd_num,meta_id,total_n,cer,first_check,mh_te,mh_lower,mh_upper,mh_tau2,mh_I2,mhe_te,mhe_lower,mhe_upper,mhe_tau2,mhe_I2,ivf_te,ivf_lower,ivf_upper,ivf_tau2,ivf_I2,ivr_te,ivr_lower,ivr_upper,ivr_tau2,ivr_I2,ivrTACC_te,ivrTACC_lower,ivrTACC_upper,ivrTACC_tau2,ivrTACC_I2,peto_te,peto_lower,peto_upper,peto_tau2,peto_I2,log_te,log_lower,log_upper,log_tau2,log_I2,bayesf_te,bayesf_lower,bayesf_upper,bayesr_te,bayesr_lower,bayesr_upper,ROR_mh,ROR_mhe,ROR_log,ROR_TACC,ROR_peto,ROR_bayesf,ROR_bayesr
76,15,Inverse,RR,Random,FALSE,TRUE,76.15 Hypertension,2,0,158,6,157,0.1618735683164913,0.0191789454393286,1.366240505892542,0.95,100,1.6732170769845909,0.09428456973784924,CD011689,5780,57807615,315,0.03821656050955414,0,0.1348763695611876,0.01649245760044171,1.1030275479088596,1,1,0,NA,NA,1,1,0.15338364989222736,0.017660328790560845,1.3321690854836135,1,1,0.15338364989222736,0.017660328790560845,1.3321690854836135,1,1,0.15397418572665375,0.017754978068695658,1.3352902931480632,1,1,0.12602202980244046,0.024742159682821566,0.6418822042666598,1,1,1.9017366235336998e-11,0,Inf,1,1,1.2082614246149093e-10,2.492559401259515e-32,0.04555042662431331,4.329911096567024e-10,1.1261981394802025e-23,0.06039457662645063,0.8793399404431723,0,1.2398561547270036e-10,1.0038500572573499,0.8216131894826331,7.87738083859574e-10,2.8229287147680793e-9
76,17,Inverse,RR,Random,FALSE,TRUE,76.17 Fever,3,6,267,0,267,4.524746209088235,0.7638267616737416,26.80362784330311,0.95,100,1.663140231409941,0.09628436829416592,CD011689,5780,57807617,534,0,0,5.132267041038883,0.8817825625545723,29.871496782863474,1,1,Inf,NA,NA,1,1,4.6541647459697675,0.7696753927148978,28.14335717063981,1,1,4.6541647459697675,0.7696753927148978,28.14335717063981,1,1,4.6541647459697675,0.7696753927148978,28.14335717063981,1,1,7.540621219860444,1.5096801694638147,37.66424805169471,1,1,35091082276.17264,0,Inf,1,1,3122.0703440556445,6.507264086036059,10458082955.54184,41.84473727384125,2.00376054309003,14838.358297265484,1.102725692184215,Inf,7539716402.724989,1,1.6201878600000523,670.8121681251557,8.990815658185785
76,18,Inverse,RR,Random,FALSE,TRUE,76.18 Diarrhoea,5,25,330,0,334,10.087442708175685,2.7498719689770064,37.00408656792183,0.95,100,3.4853572768842143,4.914803331960869e-4,CD011689,5780,57807618,664,0,0,12.206571800442756,3.3260510697501613,44.797987762273465,1,1,Inf,NA,NA,1,1,11.12182862800965,2.9702515799732834,41.64464480545034,1,1,11.12182862800965,2.9702515799732834,41.64464480545034,1,1,11.024850924876555,2.9519535805962884,41.17521993391209,1,1,8.280462330138857,3.7015694519943905,18.523509362739503,1,1,98670014065.74602,0,Inf,1,1,437177.1751050125,30.496040831319533,524024830.8967011,174.04302408638847,12.592406646299718,45873.38514623893,1.0975328076626938,Inf,8871743790.157993,0.9912804174226473,0.7445234598638766,39308.03015648059,15.648777724201906
1,3,MH,RR,Random,FALSE,TRUE,1.3 Number of deaths,4,11,438,11,400,0.8868049288045851,0.380442004768767,2.0671297382897915,0.95,100,0.2782150230111222,0.7808473035768082,CD011690,5781,57810103,838,0.0275,1,0.9169156338049265,0.3950263835345486,2.1282990568713753,1,1,0.9405646659971768,0.3974212626717523,2.226005435579983,1,1,0.8877631275842177,0.3707078235875282,2.125996055521681,1,1,0.8877631275842177,0.3707078235875282,2.125996055521681,1,1,0.8893499993949591,0.36769774349975515,2.1510695548348946,1,1,0.9419156015366927,0.40201065335172764,2.2069191276928555,1,1,0.9416844453374749,0.40125200946729406,2.2100066134692544,1,1,0.9595654595822296,0.39150860809155297,2.314184951549292,1.0351311754091994,0.30823034821146666,4.1211709551966225,1.0328381584173683,1.0594770573054129,1.0607384065386765,1.0017874946158887,1.0609987870298632,1.0808800565905463,1.165999288826063
2,3,MH,RR,Random,FALSE,TRUE,2.3 Number of deaths,3,10,411,7,313,0.9543553933717808,0.3306099230175134,2.754890744188458,0.95,100,0.08637686148826385,0.9311668400350316,CD011690,5781,57810203,724,0.022364217252396165,0,0.8933155561481284,0.33137332369450223,2.408198324352564,1,1,0.88345155461152,0.3174407729102566,2.4586843151562086,1,1,0.9466458551779519,0.3192105307615616,2.8073584320279767,1,1,0.9466458551779519,0.3192105307615616,2.8073584320279767,1,1,0.9449355156973797,0.3171067951172134,2.8157804959563406,1.0037138115853117,1,0.8886390036065865,0.3256179439476229,2.425171257938814,1.4127390127426425,1.2307749580100795,0.8893875082688965,0.32868896929833713,2.4065612592760597,1,1,0.8960199425984531,0.32155462692835907,2.631869474269991,0.6679444432976572,0.1128074287772676,2.99426212354031,0.9436639385910601,0.9332439895862086,0.9395145010186604,0.9981932636463604,0.9387238096970687,0.946520747645399,0.7055906278405414
1,1,MH,RR,Random,FALSE,TRUE,1.1 All-cause mortality,3,16,92,3,62,2.34610355266216,0.5546514341663635,9.923713418476556,0.95,100,1.1589267048537926,0.24648608243995485,CD011717,5793,57930101,154,0.04838709677419355,1,3.0772707193584554,0.9122265819300264,10.380748892655363,1.7526320736423497,1.354843579832977,3.4107579462102686,0.9354110672731192,12.43653210299236,1.7526320736423497,1.354843579832977,2.8576752550999776,0.6989272655579745,11.684059652603931,1.7526320736423497,1.354843579832977,2.6172393983078535,0.4973896798295359,13.771781654984174,1.7526320736423497,1.354843579832977,2.6172393983078535,0.4973896798295359,13.771781654984174,1.7526320736423497,1.354843579832977,2.8295294864158125,0.9827044665372577,8.147146356938824,1.109956733888999,1.3886735018819083,3.5271308393579823,0.936874656222954,13.278886215265024,1,1,4.042959994586403,1.1734513173093561,19.75042449480264,3.1672268985628276,0.5015700342316222,21.50511401787496,1.1757696759983172,1.3031891344809556,1.347653119404518,1,1.0811122162707825,1.5447421421213257,1.2101403106687765
1,2,MH,RR,Random,FALSE,TRUE,1.2 Serious adverse events,3,7,92,1,62,2.2581585902771937,0.4357398574185486,11.702579261517002,0.95,100,0.9703563509868116,0.33186891012818875,CD011717,5793,57930102,154,0.016129032258064516,0,2.6546059065128107,0.5257512123374337,13.403549727565618,1,1,5.197901049475263,0.5584108461213849,48.3840446649615,1,1,2.3753147696742007,0.4300944754157911,13.118327664120581,1,1,2.3753147696742007,0.4300944754157911,13.118327664120581,1,1,2.674334409122085,0.40709157954394465,17.568686976592996,1,1,3.1521448542142796,0.721625587173609,13.768936909327122,1,1,4.669034597411449,0.5522198742139548,39.47681908923626,1,1,6.267617681151897,0.8418301948087713,179.9210501925118,6.7175844912463045,0.7131288849390081,139.1579892256436,1.1175806846336065,2.1882998901186514,1.9656487876980853,1.125886321790058,1.327043006871308,2.6386472063286024,2.8280818092027826
1,4,MH,RR,Random,FALSE,TRUE,1.4 Encephalopathy,3,18,92,0,62,7.507844372696139,1.4494341288844748,38.88947141599825,0.95,100,2.402265258742768,0.01629388842148892,CD011717,5793,57930104,154,0,0,9.909500598678193,1.8203055868710643,53.945998311194025,1,1,Inf,NA,NA,1,1,9.279306967845347,1.6757213451697306,51.3841624394787,1,1,9.279306967845347,1.6757213451697306,51.3841624394787,1,1,11.362031515957922,1.6801113824687706,76.83762012249845,1,1,6.527038798352047,2.288005442188613,18.619813873537545,1,1,87666639266.32199,0,Inf,1,1,1687.8055531687698,13.436349691361034,28739106.10641514,184.8212545355256,6.048829076456472,68361.17609227293,1.0679138682464748,Inf,9447541672.03482,1.224448286421565,0.7033972279362608,181.88918192030434,19.91757091084153
1,8,MH,RR,Random,FALSE,TRUE,1.8 Sensitivity analysis: all-cause mortality (worst-best case),3,23,92,3,62,3.150577883128217,0.660604612895234,15.025842696061934,0.95,100,1.439794931366169,0.1499254256390609,CD011717,5793,57930108,154,0.04838709677419355,0,4.786365157882992,1.4816407308365733,15.462109638185423,3.6915459028506006,1.5962758100483527,5.461956521739131,1.561113682170861,19.110055459819776,3.6915459028506006,1.5962758100483527,4.630855040414254,1.159407273350451,18.49636352837337,3.6915459028506006,1.5962758100483527,3.839322407852516,0.5611255521646025,26.269337574408734,3.6915459028506006,1.5962758100483527,3.839322407852516,0.5611255521646025,26.269337574408734,3.6915459028506006,1.5962758100483527,4.022531152294943,1.558746329630132,10.380622275481308,1.012081809813942,1.5432228273572093,5.967342150043279,1.617174132509098,22.019380362233687,1,1,6.572591694503423,1.8718505491031783,28.820828685876396,5.079517305437856,0.8667604349463779,34.45628856381096,1.2466692424927643,1.4226355438573908,1.5542696122207271,1,1.047719030854953,1.7119144985220796,1.3230244209365658
4,10,MH,RR,Random,FALSE,TRUE,4.10 Febrile neutropenia,2,2,76,0,75,2.971224373001355,0.31681364490558894,27.865511529177056,0.95,100,0.953509251902707,0.34033212254005274,CD011746,5808,58080410,151,0,1,3.0600058258083314,0.3103689214159209,30.16937266548301,1,1,Inf,NA,NA,1,1,3.0601583321572123,0.31040276425145635,30.16909028002406,1,1,3.0601583321572123,0.31040276425145635,30.16909028002406,1,1,3.0804750108946823,0.3112856910365601,30.484299683508684,1,1,7.316971837582019,0.45763698331240255,116.98809061378029,1,1,7600779695.636328,0,Inf,1,1,18292.741011221904,2.954811820998131,4677324911576.14,107.7501365818396,0.8692008170494786,193438.39428247252,0.9999501639025411,Inf,2483786415.8088427,1.0066390939723528,2.3910435485290824,5977.710636405768,35.21064104741364
3,6,Inverse,OR,Fixed,TRUE,FALSE,3.6 Type 2 diabetes mellitus,2,1,207,11,453,0.2783271524298165,0.04994867855207597,1.5509119765585997,0.95,100,1.4592560216152972,0.1444946548699255,CD011748,5810,58100306,660,0.024282560706401765,1,0.2731537884785456,0.04918323356858744,1.5170412099101227,1,1,0.1851221199382749,0.023267675521266913,1.472867337311701,1,1,0.2783271524298165,0.04994867855207601,1.5509119765585988,1,1,0.2783271524298165,0.04994867855207601,1.5509119765585988,1,1,0.2520441218496092,0.0396801666965434,1.6009569678666324,1,1,0.33103303656316874,0.09721513158741144,1.1272203154680733,1,1,0.18936942577586877,0.024250811598779353,1.4787455369323512,1,1,0.13330183974259338,0.004577738229895091,0.8491047007829241,0.11570916713080823,0.003517832485991896,1.072262604572266,0.9814126508818596,0.665124183257527,0.680384303588995,0.9055678529717476,1.1893666631991382,0.4789394012724182,0.4157307906205295
1,2,MH,RR,Random,FALSE,TRUE,1.2 Maternal hypothyroidism - postpartum,2,1,262,3,278,0.4448359766450948,0.0579356851867133,3.4154950524892738,0.95,100,0.7788902477942479,0.4360443758314455,CD011761,5816,58160102,540,0.01079136690647482,1,0.3904101813401846,0.057796923245543336,2.6371664984057572,1,1,0.3106807049152638,0.032867824418704394,2.936686626320064,1,1,0.44030821191992026,0.056347526458974014,3.440635883551567,1,1,0.44030821191992026,0.056347526458974014,3.440635883551567,1,1,0.44668095681937664,0.05855628770662759,3.4073860382800705,1,1,0.33587984164232865,0.046979479163043764,2.4013733236621637,1.2758437011219843,1.1139160572749889,0.3032775136160778,0.03126747861357447,2.9416267106750076,1,1,0.23434385893720028,0.007856529205973229,2.3299828047379645,0.18563845508814902,0.004220012574633112,2.6037780835805475,0.8866747672904844,0.7055982525526185,0.6887845954397859,1.0144733728032658,0.7628289288036622,0.5322268642580322,0.4216102495083863
1,7,MH,RR,Random,FALSE,TRUE,1.7 Maternal adverse effect: hyperthyroidism - postpartum,2,4,258,14,285,0.3241629207401121,0.11484449730216742,0.914990283829446,0.95,100,2.1277699916269683,0.03335615855237282,CD011761,5816,58160107,543,0.04912280701754386,0,0.30017701171685873,0.10200939909000147,0.8833130982740489,1,1,0.27804716127646556,0.08949390765967034,0.8638601879794778,1,1,0.30411774017362675,0.10288673540094671,0.898926373044027,1,1,0.30411774017362675,0.10288673540094671,0.898926373044027,1,1,0.30610009384543885,0.10392803240230074,0.9015591394003167,1,1,0.320143275130875,0.1238302601636678,0.827679086485474,1,1,0.2768533351516861,0.08908335784421585,0.8604050300691323,1,1,0.26173429260586245,0.0751256290960649,0.7468560409258365,0.20432193539566113,0.022521084258371238,1.1478582459210374,0.9870420960825298,0.9142747184617478,0.9103491792146855,1.0065183756484588,1.0526951665105067,0.8606347411908073,0.6718514193845112
1,13,MH,RR,Random,FALSE,TRUE,1.13 Spontaneous miscarriage,3,15,308,13,337,1.3136686749411135,0.641630989416194,2.6895917061171577,0.95,100,0.746232661968749,0.4555268868154868,CD011761,5816,58160113,645,0.03857566765578635,0,1.3351745859890418,0.6319931166420171,2.820744606433408,1,1,1.3491318206033465,0.6300416426743375,2.88894661254212,1,1,1.3256889950349606,0.6224193743960252,2.823580665788521,1,1,1.3256889950349606,0.6224193743960252,2.823580665788521,1,1,1.3256889950349606,0.6224193743960252,2.823580665788521,1,1,1.352206889201792,0.6305138525055015,2.899957651903981,1,1,1.3534328913703406,0.6293346825415779,2.9106620725961037,1,1,1.3480173324088622,0.641914087749103,3.0317510259077123,1.6094556855500353,0.43901380720973554,7.3296527067053345,1.0071552158836703,1.0176835031867846,1.0209279072537283,1,1.0200031034927102,1.0168428171747121,1.2140522336519746
2,2,MH,RR,Random,FALSE,TRUE,2.2 Maternal hypothyroidism - postpartum,2,1,262,3,278,0.4448359766450948,0.0579356851867133,3.4154950524892738,0.95,100,0.7788902477942479,0.4360443758314455,CD011761,5816,58160202,540,0.01079136690647482,0,0.3904101813401846,0.057796923245543336,2.6371664984057572,1,1,0.3106807049152638,0.032867824418704394,2.936686626320064,1,1,0.44030821191992026,0.056347526458974014,3.440635883551567,1,1,0.44030821191992026,0.056347526458974014,3.440635883551567,1,1,0.44668095681937664,0.05855628770662759,3.4073860382800705,1,1,0.33587984164232865,0.046979479163043764,2.4013733236621637,1.2758437011219843,1.1139160572749889,0.3032775136160778,0.03126747861357447,2.9416267106750076,1,1,0.23148212911013372,0.006371728148287116,2.2754351218068365,0.20147577734757857,0.004269465589917582,2.446628733271995,0.8866747672904844,0.7055982525526185,0.6887845954397859,1.0144733728032658,0.7628289288036622,0.5257274855283277,0.4575789683073669
